order_id,order_date,ship_mode,processing_mode,rdy2ship_date,pickup_date,customer_id,customer_name,on_truck_scan_date,arrival_scan_date,origin_channel,country/region,city,state,postal_code,region,categories,sub_categories,product_ids,quantity_ttl,sales_ttl,discount_ttl,profit_ttl,order_to_truck_time,processing_time,waiting_time
CA-2020-168389,2020-12-11,Standard Class,Standard Processing,,,DV-13045,Darrin Van Huff,2020-12-18,,Sales,United States,Jacksonville,Florida,32216.0,South,"Special Projects Muesil, Power Muesli, Toasted Muesli, Toasted Muesli","Only Oats, Super Mega Protein, Sweetened, With Nuts","TEC-PH-10003555, OFF-AR-10001958, FUR-TA-10004289, FUR-CH-10000225",12,873.811,1.05,-447.34139999999996,7.0,,
CA-2020-152135,2020-03-16,Second Class,Standard Processing,,,MG-17650,Matthew Grinstein,2020-03-20,,Facebook,United States,Lakewood,Ohio,44107.0,East,Special Projects Muesil,Only Oats,TEC-PH-10003505,8,445.44,0.4,-81.664,4.0,,
US-2017-115189,2017-12-30,Second Class,,,,AR-10345,Alex Russell,,,Sales,United States,Philadelphia,Pennsylvania,19143.0,East,"Special Projects Muesil, Toasted Muesli","Only Oats, Sweetened","TEC-PH-10002170, FUR-TA-10004575",9,775.7280000000001,0.8,-242.43959999999998,,,
CA-2017-107769,2017-10-28,Standard Class,,,,BT-11395,Bill Tyler,,,Sales,United States,Garden City,Kansas,67846.0,Central,Special Projects Muesil,Only Oats,TEC-PH-10001336,2,257.98,0.0,74.8142,,,
CA-2020-105669,2020-09-17,Second Class,Standard Processing,,,SJ-20125,Sanjit Jacobs,2020-09-23,,Facebook,United States,Houston,Texas,77036.0,Central,"Special Projects Muesil, Power Muesli, Power Muesli, Toasted Muesli","Only Oats, Super Fibre Boost, Super Mega Protein, With Nuts","TEC-PH-10002415, OFF-BI-10002412, OFF-AR-10000390, FUR-CH-10003774",19,1749.902,1.5,4.223399999999998,6.0,,
CA-2020-134796,2020-06-25,Standard Class,Standard Processing,,,FM-14380,Fred McMath,2020-07-03,,Email,United States,Bolingbrook,Illinois,60440.0,Central,Special Projects Muesil,Only Oats,TEC-PH-10003505,2,148.48,0.2,16.704,8.0,,
CA-2018-137974,2018-04-16,First Class,,,,LL-16840,Lauren Leatherbury,,,Email,United States,Waynesboro,Virginia,22980.0,South,"Special Projects Muesil, Power Muesli, Toasted Muesli, Toasted Muesli","Only Oats, Super Fibre Boost, With Fruit, With Fruit and Nuts","TEC-PH-10002033, OFF-BI-10001036, FUR-BO-10001519, FUR-FU-10001468",19,2298.8999999999996,0.0,397.9448,,,
US-2020-118598,2020-11-16,First Class,Express,2020-11-16,2020-11-16,CM-12190,Charlotte Melton,2020-11-16,,Email,United States,Utica,New York,13501.0,East,Special Projects Muesil,Only Oats,TEC-PH-10002583,6,119.94,0.0,5.997,0.0,0.0,0.0
US-2020-120147,2020-03-30,First Class,Express,,,TB-21400,Tom Boeckenhauer,2020-03-30,,Email,United States,Los Angeles,California,90036.0,West,"Special Projects Muesil, Power Muesli","Only Oats, Super Mega Protein","TEC-PH-10002447, OFF-AR-10000817",3,170.872,0.2,20.6063,0.0,,
CA-2017-115889,2017-11-02,Standard Class,,,,SH-20395,Shahid Hopkins,,,Email,United States,San Francisco,California,94122.0,West,"Special Projects Muesil, Power Muesli","Only Oats, Steel Cut","TEC-PH-10001615, OFF-ST-10003208",4,409.30400000000003,0.2,110.46499999999999,,,
US-2020-112347,2020-12-02,Standard Class,Standard Processing,,,BS-11380,Bill Stewart,2020-12-09,,Sales,United States,Denver,Colorado,80219.0,West,"Special Projects Muesil, Special Projects Muesil, Power Muesli, Power Muesli, Toasted Muesli, Toasted Muesli, Toasted Muesli","Only Oats, Only Oats, Steel Cut, Super Fibre Boost, With Fruit, With Fruit and Nuts, With Nuts","TEC-PH-10000213, TEC-PH-10004833, OFF-ST-10003306, OFF-BI-10003707, FUR-BO-10003546, FUR-FU-10001488, FUR-CH-10002335",36,1915.624,2.4,-316.46400000000006,7.0,,
CA-2017-103492,2017-10-10,Standard Class,,,,CM-12715,Craig Molinari,,,Sales,United States,Huntsville,Texas,77340.0,Central,"Special Projects Muesil, Special Projects Muesil, Power Muesli, Power Muesli","Only Oats, Only Oats, Super Fibre Boost, Super Fibre Boost","TEC-PH-10001128, TEC-PH-10004667, OFF-BI-10004817, OFF-BI-10004140",19,1488.774,2.0,117.4008,,,
CA-2018-164567,2018-06-15,Standard Class,,,,GK-14620,Grace Kelly,,,Sales,United States,Los Angeles,California,90004.0,West,Special Projects Muesil,Only Oats,TEC-PH-10002103,3,225.576,0.2,22.5576,,,
CA-2020-151225,2020-10-27,First Class,Express,,,JM-15655,Jim Mitchum,2020-10-30,,Sales,United States,Los Angeles,California,90032.0,West,"Special Projects Muesil, Toasted Muesli","Only Oats, Sweetened","TEC-PH-10004100, FUR-TA-10001539",6,261.536,0.4,16.674799999999998,3.0,,
US-2017-144078,2017-11-25,Standard Class,,,,RB-19435,Richard Bierner,,,Email,United States,Los Angeles,California,90004.0,West,"Special Projects Muesil, Power Muesli, Toasted Muesli","Only Oats, Super Mega Protein, With Nuts","TEC-PH-10001580, OFF-AR-10004707, FUR-CH-10002335",12,1272.7040000000002,0.4,104.2478,,,
CA-2017-162089,2017-03-30,First Class,,,,MP-17470,Mark Packer,,,Facebook,United States,Brownsville,Texas,78521.0,Central,"Special Projects Muesil, Power Muesli, Toasted Muesli","Only Oats, Power Clean Fibre Boost, With Nuts","TEC-PH-10001819, OFF-EN-10002230, FUR-CH-10002304",19,714.966,0.7,192.3929,,,
CA-2018-116876,2018-02-14,Standard Class,,,,TT-21070,Ted Trevino,,,Email,United States,Rochester,New York,14609.0,East,"Special Projects Muesil, Power Muesli","Only Oats, Super Fibre Boost","TEC-PH-10002584, OFF-BI-10002897",10,652.414,0.2,197.3757,,,
US-2018-142811,2018-04-02,Standard Class,,,,JL-15850,John Lucas,,,Email,United States,Mesa,Arizona,85204.0,West,Special Projects Muesil,Only Oats,TEC-PH-10003095,5,87.8,0.2,32.925,,,
CA-2020-141103,2020-07-30,Standard Class,Standard Processing,,,JF-15355,Jay Fein,2020-08-07,,Email,United States,Baltimore,Maryland,21215.0,East,Special Projects Muesil,Only Oats,TEC-PH-10003589,5,89.95,0.0,43.176,8.0,,
CA-2018-147816,2018-09-24,Second Class,,,,CM-11935,Carlos Meador,,,Email,United States,Tucson,Arizona,85705.0,West,Special Projects Muesil,Only Oats,TEC-PH-10003095,2,35.12,0.2,13.17,,,
CA-2019-133613,2019-06-17,Standard Class,Standard Processing,,,CP-12340,Christine Phan,2019-06-26,,Sales,United States,Waterbury,Connecticut,6708.0,East,"Special Projects Muesil, Power Muesli, Power Muesli","Only Oats, Super Fibre Boost, Super Mega Protein","TEC-PH-10004539, OFF-BI-10002003, OFF-AR-10003829",8,584.77,0.0,159.67669999999998,9.0,,
CA-2018-133242,2018-06-18,Standard Class,,,,KH-16510,Keith Herrera,,,Email,United States,Arlington,Virginia,22204.0,South,"Special Projects Muesil, Power Muesli, Power Muesli, Power Muesli, Toasted Muesli","Only Oats, Steel Cut, Super Fibre Boost, Super Fibre Boost, With Fruit and Nuts","TEC-PH-10002496, OFF-ST-10003716, OFF-BI-10004002, OFF-BI-10004826, FUR-FU-10003464",12,1046.47,0.0,250.8226,,,
CA-2020-112844,2020-11-13,Second Class,Standard Processing,,,SP-20620,Stefania Perrino,2020-11-18,,Sales,United States,Buffalo,New York,14215.0,East,"Special Projects Muesil, Toasted Muesli","Only Oats, With Fruit and Nuts","TEC-PH-10003988, FUR-FU-10004845",7,198.54999999999998,0.0,43.198,5.0,,
CA-2018-112711,2018-07-12,Standard Class,,,,FM-14380,Fred McMath,,,Email,United States,Amarillo,Texas,79109.0,Central,Special Projects Muesil,Only Oats,TEC-PH-10000526,4,307.168,0.2,30.7168,,,
CA-2020-166184,2020-03-24,First Class,Express,,,HR-14830,Harold Ryan,2020-03-27,2020-04-01,Sales,United States,New York City,New York,10035.0,East,"Special Projects Muesil, Power Muesli, Toasted Muesli","Only Oats, Power Clean Fibre Boost, With Nuts","TEC-PH-10002624, OFF-EN-10004483, FUR-CH-10003396",7,724.846,0.1,160.7012,3.0,,
US-2019-137295,2019-01-08,Standard Class,Standard Processing,,,VS-21820,Vivek Sundaresam,2019-01-16,,Email,United States,Raleigh,North Carolina,27604.0,South,"Special Projects Muesil, Power Muesli, Power Muesli","Only Oats, Super Fibre Boost, Super Mega Protein","TEC-PH-10004080, OFF-BI-10004236, OFF-AR-10001955",12,187.228,1.0999999999999999,-7.8320000000000025,8.0,,
US-2020-109316,2020-06-08,First Class,Express,,,MG-17680,Maureen Gastineau,2020-06-10,,Facebook,United States,Los Angeles,California,90049.0,West,"Special Projects Muesil, Toasted Muesli","Only Oats, With Fruit","TEC-PH-10000307, FUR-BO-10004834",4,1515.186,0.35,137.4528,2.0,,
CA-2020-117114,2020-10-31,Standard Class,Standard Processing,,,CY-12745,Craig Yedwab,2020-11-04,,Sales,United States,Chicago,Illinois,60610.0,Central,"Special Projects Muesil, Power Muesli","Only Oats, Power Clean Fibre Boost","TEC-PH-10004042, OFF-EN-10001137",7,518.68,0.4,41.379000000000005,4.0,,
CA-2018-137302,2018-04-26,Standard Class,,,,BW-11110,Bart Watters,,,Sales,United States,San Diego,California,92105.0,West,"Special Projects Muesil, Power Muesli, Power Muesli, Toasted Muesli","Only Oats, Super Fibre Boost, Super Mega Protein, With Nuts","TEC-PH-10003174, OFF-BI-10001524, OFF-AR-10000588, FUR-CH-10002017",12,485.784,0.6000000000000001,78.489,,,
CA-2019-112382,2019-05-09,Standard Class,Standard Processing,,,MB-18085,Mick Brown,2019-05-15,,Email,United States,Houston,Texas,77036.0,Central,Special Projects Muesil,Only Oats,TEC-PH-10001552,2,19.136,0.2,1.9136,6.0,,
CA-2018-106257,2018-04-13,Second Class,,,,EB-14110,Eugene Barchas,,,Email,United States,Los Angeles,California,90045.0,West,"Special Projects Muesil, Toasted Muesli","Only Oats, Sweetened","TEC-PH-10001494, FUR-TA-10002530",4,721.488,0.4,26.895000000000003,,,
CA-2020-134096,2020-09-24,Standard Class,Standard Processing,,,PP-18955,Paul Prost,2020-09-30,,Facebook,United States,Hollywood,Florida,33021.0,South,"Special Projects Muesil, Power Muesli","Only Oats, Super Fibre Boost","TEC-PH-10000526, OFF-BI-10004002",8,399.53,0.8999999999999999,26.978,6.0,,
CA-2018-145814,2018-11-19,Standard Class,,,,KD-16345,Katherine Ducich,,,Email,United States,New York City,New York,10035.0,East,"Special Projects Muesil, Power Muesli","Only Oats, Super Fibre Boost","TEC-PH-10002200, OFF-BI-10003196",6,867.744,0.2,252.1544,,,
CA-2019-157707,2019-10-10,First Class,Express,,,CC-12610,Corey Catlett,2019-10-15,,Sales,United States,Denver,Colorado,80219.0,West,"Special Projects Muesil, Toasted Muesli, Toasted Muesli","Only Oats, With Fruit, With Nuts","TEC-PH-10002583, FUR-BO-10001567, FUR-CH-10004853",5,227.65800000000002,1.0999999999999999,-180.26250000000002,5.0,,
CA-2017-166051,2017-05-31,Standard Class,,,,JK-15625,Jim Karlsson,,,Email,United States,Jackson,Mississippi,39212.0,South,"Special Projects Muesil, Special Projects Muesil","Only Oats, Only Oats","TEC-PH-10002680, TEC-PH-10002538",6,773.7,0.0,230.9727,,,
CA-2019-137939,2019-07-20,Second Class,Standard Processing,,,PJ-19015,Pauline Johnson,2019-07-26,,Email,United States,Long Beach,New York,11561.0,East,Special Projects Muesil,Only Oats,TEC-PH-10003589,5,89.95,0.0,43.176,6.0,,
US-2018-151407,2018-11-08,Standard Class,,,,RD-19585,Rob Dowd,,,Email,United States,Dubuque,Iowa,52001.0,Central,Special Projects Muesil,Only Oats,TEC-PH-10003885,4,263.96,0.0,76.5484,,,
CA-2017-143210,2017-12-01,First Class,,,,AA-10645,Anna Andreadi,,,Email,United States,Lowell,Massachusetts,1852.0,East,"Special Projects Muesil, Toasted Muesli, Toasted Muesli","Only Oats, With Fruit and Nuts, With Fruit and Nuts","TEC-PH-10004434, FUR-FU-10003878, FUR-FU-10002268",7,327.56,0.0,97.6772,,,
US-2018-136427,2018-06-20,First Class,,,,JM-16195,Justin MacKendrick,,,Email,United States,Aurora,Colorado,80013.0,West,Special Projects Muesil,Only Oats,TEC-PH-10002070,7,125.944,0.2,15.743,,,
CA-2020-114804,2020-10-17,Second Class,Standard Processing,,,BF-11020,Barry Französisch,2020-10-23,,Sales,United States,Modesto,California,95351.0,West,Special Projects Muesil,Only Oats,TEC-PH-10001700,1,52.792,0.2,4.6193,6.0,,
CA-2018-121188,2018-08-28,Standard Class,,,,CB-12025,Cassandra Brandow,,,Email,United States,Los Angeles,California,90049.0,West,"Special Projects Muesil, Power Muesli, Power Muesli, Power Muesli, Toasted Muesli, Toasted Muesli","Only Oats, Steel Cut, Steel Cut, Super Fibre Boost, With Fruit, With Fruit and Nuts","TEC-PH-10003589, OFF-ST-10001490, OFF-ST-10000736, OFF-BI-10001617, FUR-BO-10004695, FUR-FU-10003981",26,2017.5320000000002,0.55,356.6324,,,
CA-2020-159149,2020-02-17,First Class,Express,,,CR-12820,Cyra Reiten,2020-02-19,2020-02-24,Facebook,United States,Houston,Texas,77041.0,Central,"Special Projects Muesil, Power Muesli, Toasted Muesli","Only Oats, Super Mega Protein, With Fruit","TEC-PH-10000038, OFF-AR-10000937, FUR-BO-10001601",11,702.8424,0.72,-52.062599999999996,2.0,,
CA-2018-119879,2018-11-21,Standard Class,,,,SS-20410,Shahid Shariari,,,Email,United States,Philadelphia,Pennsylvania,19120.0,East,"Special Projects Muesil, Toasted Muesli","Only Oats, Sweetened","TEC-PH-10002923, FUR-TA-10002958",13,1363.674,0.8,-504.2467,,,
CA-2017-109897,2017-08-12,Standard Class,,,,BW-11200,Ben Wallace,,,Email,United States,San Francisco,California,94122.0,West,"Special Projects Muesil, Toasted Muesli","Only Oats, With Fruit and Nuts","TEC-PH-10003691, FUR-FU-10002878",11,891.7760000000001,0.2,82.00880000000001,,,
CA-2019-133816,2019-05-10,Second Class,Standard Processing,,,CS-12400,Christopher Schild,2019-05-15,2019-05-20,Facebook,United States,Philadelphia,Pennsylvania,19134.0,East,Special Projects Muesil,Only Oats,TEC-PH-10001795,2,743.988,0.4,-123.998,5.0,,
CA-2017-118304,2017-04-29,Standard Class,,,,KH-16360,Katherine Hughes,,,Email,United States,Dover,Delaware,19901.0,East,Special Projects Muesil,Only Oats,TEC-PH-10000376,2,19.98,0.0,5.1948,,,
US-2020-146906,2020-03-13,Standard Class,Standard Processing,,,MT-17815,Meg Tillman,2020-03-18,,Email,United States,New York City,New York,10011.0,East,Special Projects Muesil,Only Oats,TEC-PH-10001809,2,299.9,0.0,74.975,5.0,,
US-2017-120313,2017-10-31,Second Class,,,,NL-18310,Nancy Lomonaco,,,Facebook,United States,San Francisco,California,94110.0,West,Special Projects Muesil,Only Oats,TEC-PH-10003092,2,73.584,0.2,8.2782,,,
US-2020-105935,2020-01-26,Standard Class,Standard Processing,,,BD-11500,Bradley Drucker,2020-02-05,2020-02-06,Email,United States,Columbus,Georgia,31907.0,South,"Special Projects Muesil, Toasted Muesli","Only Oats, With Fruit and Nuts","TEC-PH-10001459, FUR-FU-10002157",11,3002.6499999999996,0.0,788.8426,10.0,,
CA-2020-144456,2020-09-08,First Class,Express,,,FC-14245,Frank Carlisle,2020-09-09,,Facebook,United States,Hialeah,Florida,33012.0,South,"Special Projects Muesil, Power Muesli","Only Oats, Steel Cut","TEC-PH-10001750, OFF-ST-10001321",8,220.056,0.4,19.2549,1.0,,
CA-2020-137631,2020-04-28,Standard Class,Standard Processing,,,JL-15235,Janet Lee,2020-05-06,,Email,United States,Kissimmee,Florida,34741.0,South,Special Projects Muesil,Only Oats,TEC-PH-10002624,2,751.984,0.2,84.5982,8.0,,
CA-2020-157273,2020-01-30,First Class,Express,,,SZ-20035,Sam Zeldin,2020-02-03,,Facebook,United States,Seattle,Washington,98105.0,West,Special Projects Muesil,Only Oats,TEC-PH-10002275,4,604.768,0.2,60.4768,4.0,,
CA-2019-134544,2019-03-17,Second Class,Standard Processing,,,AC-10660,Anna Chung,2019-03-22,,Email,United States,San Francisco,California,94109.0,West,Special Projects Muesil,Only Oats,TEC-PH-10003800,2,84.784,0.2,-20.1362,5.0,,
CA-2020-114370,2020-03-14,Second Class,Standard Processing,,,BN-11470,Brad Norvell,2020-03-20,2020-03-23,Sales,United States,Chicago,Illinois,60623.0,Central,Special Projects Muesil,Only Oats,TEC-PH-10000213,2,49.616,0.2,4.9616,6.0,,
US-2019-155173,2019-03-06,Standard Class,Standard Processing,,,JB-16045,Julia Barnett,2019-03-13,,Facebook,United States,Philadelphia,Pennsylvania,19120.0,East,"Special Projects Muesil, Special Projects Muesil, Power Muesli","Only Oats, Only Oats, Super Fibre Boost","TEC-PH-10004586, TEC-PH-10002538, OFF-BI-10002982",6,502.221,1.5,-85.99849999999999,7.0,,
CA-2017-131387,2017-04-28,First Class,,,,AI-10855,Arianne Irving,,,Email,United States,San Francisco,California,94122.0,West,Special Projects Muesil,Only Oats,TEC-PH-10001459,5,1679.96,0.2,125.997,,,
CA-2019-154081,2019-05-22,Standard Class,Standard Processing,,,JE-15610,Jim Epp,2019-05-31,2019-06-03,Sales,United States,Los Angeles,California,90049.0,West,Special Projects Muesil,Only Oats,TEC-PH-10001918,2,222.384,0.2,22.2384,9.0,,
CA-2017-100881,2017-03-28,Standard Class,,,,DR-12940,Daniel Raglin,,,Facebook,United States,Albuquerque,New Mexico,87105.0,West,Special Projects Muesil,Only Oats,TEC-PH-10003273,3,302.376,0.2,22.6782,,,
CA-2017-109890,2017-07-21,Standard Class,,,,PG-18820,Patrick Gardner,,,Email,United States,Omaha,Nebraska,68104.0,Central,Special Projects Muesil,Only Oats,TEC-PH-10004100,2,35.98,0.0,10.0744,,,
CA-2018-102316,2018-03-01,Second Class,,,,DH-13075,Dave Hallsten,,,Sales,United States,Los Angeles,California,90045.0,West,"Special Projects Muesil, Toasted Muesli","Only Oats, With Nuts","TEC-PH-10000376, FUR-CH-10003396",5,200.73600000000002,0.4,-19.585800000000003,,,
US-2019-160206,2019-04-01,Standard Class,Standard Processing,,,MY-18295,Muhammed Yedwab,2019-04-10,,Sales,United States,Milwaukee,Wisconsin,53209.0,Central,Special Projects Muesil,Only Oats,TEC-PH-10000148,1,12.99,0.0,0.2598,9.0,,
US-2017-133949,2017-12-31,First Class,,,,JL-15175,James Lanier,,,Facebook,United States,Reno,Nevada,89502.0,West,Special Projects Muesil,Only Oats,TEC-PH-10004908,7,475.944,0.2,59.493,,,
CA-2019-111318,2019-07-23,First Class,Express,,,IL-15100,Ivan Liston,2019-07-26,,Email,United States,Houston,Texas,77041.0,Central,Special Projects Muesil,Only Oats,TEC-PH-10004100,8,115.136,0.2,11.5136,3.0,,
CA-2017-119144,2017-11-16,First Class,,,,JD-16150,Justin Deggeller,,,Sales,United States,Los Angeles,California,90008.0,West,"Special Projects Muesil, Power Muesli, Toasted Muesli","Only Oats, Steel Cut, With Fruit","TEC-PH-10004188, OFF-ST-10000991, FUR-BO-10004015",10,730.8525,0.35,17.552400000000002,,,
CA-2020-136623,2020-07-11,Standard Class,Standard Processing,,,TS-21430,Tom Stivers,2020-07-15,,Sales,United States,San Diego,California,92105.0,West,"Special Projects Muesil, Power Muesli","Only Oats, Super Fibre Boost","TEC-PH-10000004, OFF-BI-10003708",11,101.752,0.4,14.7089,4.0,,
US-2020-131961,2020-12-08,First Class,Express,,,MJ-17740,Max Jones,2020-12-11,,Email,United States,Philadelphia,Pennsylvania,19140.0,East,"Special Projects Muesil, Power Muesli","Only Oats, Super Mega Protein","TEC-PH-10001924, OFF-AR-10004441",6,97.236,0.6000000000000001,-17.3538,3.0,,
US-2018-163825,2018-06-16,First Class,,,,LC-16885,Lena Creighton,,,Email,United States,New York City,New York,10009.0,East,"Special Projects Muesil, Power Muesli","Only Oats, Super Fibre Boost","TEC-PH-10004922, OFF-BI-10003527",5,3184.356,0.2,1177.386,,,
CA-2019-151148,2019-09-12,First Class,Express,,,PO-19180,Philisse Overcash,2019-09-13,,Facebook,United States,Louisville,Colorado,80027.0,West,"Special Projects Muesil, Toasted Muesli","Only Oats, With Nuts","TEC-PH-10001870, FUR-CH-10002304",7,230.088,0.4,14.3805,1.0,,
CA-2020-162075,2020-03-18,Standard Class,Standard Processing,,,TT-21220,Thomas Thornton,2020-03-25,,Email,United States,Houston,Texas,77041.0,Central,Special Projects Muesil,Only Oats,TEC-PH-10001557,7,537.544,0.2,47.0351,7.0,,
US-2019-150140,2019-04-06,Standard Class,Standard Processing,,,VM-21685,Valerie Mitchum,2019-04-15,,Facebook,United States,Burlington,Vermont,,East,Special Projects Muesil,Only Oats,TEC-PH-10002555,5,1294.75,0.0,336.635,9.0,,
CA-2019-140935,2019-11-10,First Class,Express,,,AB-10015,Aaron Bergman,2019-11-13,2019-11-15,Email,United States,Oklahoma City,Oklahoma,73120.0,Central,"Special Projects Muesil, Toasted Muesli","Only Oats, With Fruit","TEC-PH-10000562, FUR-BO-10003966",4,563.9399999999999,0.0,116.868,3.0,,
US-2020-114356,2020-08-20,Standard Class,Standard Processing,,,TT-21460,Tonja Turnell,2020-08-28,,Facebook,United States,Charlotte,North Carolina,28205.0,South,Special Projects Muesil,Only Oats,TEC-PH-10003171,1,35.96,0.2,3.596,8.0,,
CA-2017-120411,2017-09-20,First Class,,,,SB-20185,Sarah Brown,,,Email,United States,Chicago,Illinois,60653.0,Central,"Special Projects Muesil, Toasted Muesli","Only Oats, With Fruit","TEC-PH-10002185, FUR-BO-10004218",7,504.55,0.5,-67.015,,,
CA-2019-139934,2019-12-18,First Class,Express,,,AY-10555,Andy Yotov,2019-12-20,2019-12-23,Sales,United States,San Francisco,California,94110.0,West,Special Projects Muesil,Only Oats,TEC-PH-10001552,7,66.976,0.2,6.6976,2.0,,
